endpoint,granularity,split,treatment,seed,eps,tau,dist,n_train,n_test,threshold,acc_mae,acc_rmse,acc_spearman,acc_n_exact,viol_violation_rate,viol_right_violation_rate,viol_left_violation_rate,viol_n_censored,dec_threshold,dec_false_safe_rate,dec_false_liability_rate,dec_balanced_accuracy,dec_decision_regret,dec_n_resolvable,dec_n_positive,dec_n_negative,cov90,cov90_width,exceed_ece,split_kind,fold,feature_set,anchor_weight,censored_weight
ABCB1_IC50,measurement,random_fold4,weighted_tobit_anchor,0,0.5,0.85,gaussian,1944,485,5.698970004336019,0.5104423621049141,0.7121315826128573,0.8058423506469246,448,0.7027027027027027,1.0,0.6944444444444444,37,5.698970004336019,0.1527777777777778,0.1348314606741573,0.8561953807740325,0.18450678749639043,483,216,267,0.6004464285714286,1.297075543388768,0.09119800401861174,random,4,morgan,1.0,0.5
ABCB1_IC50,measurement,random_fold4,weighted_tobit_anchor,0,0.75,0.85,gaussian,1944,485,5.698970004336019,0.508638372308603,0.7112972045992423,0.8088797307371293,448,0.7027027027027027,1.0,0.6944444444444444,37,5.698970004336019,0.14814814814814814,0.149812734082397,0.8510195588847274,0.18090403850374712,483,216,267,0.5714285714285714,1.226677782341969,0.08631453857740728,random,4,morgan,1.0,0.75
ABCB1_IC50,measurement,random_fold4,weighted_tobit_anchor,0,1.0,0.85,gaussian,1944,485,5.698970004336019,0.5243487223524662,0.7188372946970045,0.8100406540585073,448,0.7297297297297297,1.0,0.7222222222222222,37,5.698970004336019,0.11574074074074074,0.20224719101123595,0.8410060341240116,0.18710974109773745,483,216,267,0.5424107142857143,1.1891152354126626,0.09776811678516406,random,4,morgan,1.0,1.0
ABCB1_IC50,measurement,random_fold4,weighted_tobit_anchor,1,0.1,0.85,gaussian,1944,485,5.698970004336019,0.507092939388068,0.7114840375836495,0.8017073788191534,448,0.7567567567567568,1.0,0.75,37,5.698970004336019,0.12962962962962962,0.1760299625468165,0.847170203911777,0.1895059885534189,483,216,267,0.6026785714285714,1.3307857053501866,0.07683484782331104,random,4,morgan,1.0,0.1
ABCB1_IC50,measurement,random_fold4,weighted_tobit_anchor,1,0.25,0.85,gaussian,1944,485,5.698970004336019,0.5130999249904581,0.717488706875902,0.8033589383936226,448,0.7297297297297297,1.0,0.7222222222222222,37,5.698970004336019,0.16666666666666666,0.14232209737827714,0.8455056179775281,0.18845028870717434,483,216,267,0.5625,1.2552494891643349,0.08205882049254139,random,4,morgan,1.0,0.25
ABCB1_IC50,measurement,random_fold4,weighted_tobit_anchor,1,0.5,0.85,gaussian,1944,485,5.698970004336019,0.5119700373388081,0.7162560886184183,0.8053056004587293,448,0.7027027027027027,1.0,0.6944444444444444,37,5.698970004336019,0.16666666666666666,0.13857677902621723,0.8473782771535581,0.19036277395625617,483,216,267,0.5669642857142857,1.2833096837908948,0.09152001787285254,random,4,morgan,1.0,0.5
ABCB1_IC50,measurement,random_fold4,weighted_tobit_anchor,1,0.75,0.85,gaussian,1944,485,5.698970004336019,0.5066670418346156,0.7112432602739958,0.806146195432061,448,0.7027027027027027,1.0,0.6944444444444444,37,5.698970004336019,0.125,0.15730337078651685,0.8588483146067416,0.18191189721055917,483,216,267,0.5848214285714286,1.2720595008647209,0.08316629602992139,random,4,morgan,1.0,0.75
ABCB1_IC50,measurement,random_fold4,weighted_tobit_anchor,1,1.0,0.85,gaussian,1944,485,5.698970004336019,0.5058316534104293,0.7110689368055233,0.8059490600278675,448,0.7027027027027027,1.0,0.6944444444444444,37,5.698970004336019,0.12962962962962962,0.15730337078651685,0.8565334997919267,0.18374565762499462,483,216,267,0.5669642857142857,1.2603587912439294,0.09075428098720241,random,4,morgan,1.0,1.0
CYP1A2_IC50,measurement,random_fold0,weighted_tobit_anchor,0,0.1,0.85,gaussian,3712,928,5.401160037315902,0.6688145929013827,0.9153710295550588,0.6527581721247449,379,0.6593806921675774,0.625,0.6604127579737336,549,5.401160037315902,0.21608040201005024,0.3333333333333333,0.7252931323283082,0.314969342862136,898,199,699,0.35883905013192613,1.1819377443145662,0.2658417188030985,random,0,morgan,1.0,0.1
CYP1A2_IC50,measurement,random_fold0,weighted_tobit_anchor,0,0.25,0.85,gaussian,3712,928,5.401160037315902,0.6832089215422062,0.9351936576650416,0.6435865564753304,379,0.5482695810564663,0.75,0.5422138836772983,549,5.401160037315902,0.271356783919598,0.22317596566523606,0.752733625207583,0.2754370768240351,898,199,699,0.40897097625329815,1.4000732687954334,0.22170836004161218,random,0,morgan,1.0,0.25
