endpoint,granularity,split,treatment,seed,eps,tau,dist,n_train,n_test,threshold,acc_mae,acc_rmse,acc_spearman,acc_n_exact,viol_violation_rate,viol_right_violation_rate,viol_left_violation_rate,viol_n_censored,dec_threshold,dec_false_safe_rate,dec_false_liability_rate,dec_balanced_accuracy,dec_decision_regret,dec_n_resolvable,dec_n_positive,dec_n_negative,cov90,cov90_width,exceed_ece,split_kind,fold,feature_set,anchor_weight,censored_weight
CYP1A2_IC50,measurement,random_fold0,weighted_tobit_anchor,0,4.0,0.85,gaussian,3712,928,5.401160037315902,0.708638133816758,0.9776133935373681,0.6194600072689845,379,0.5391621129326047,0.75,0.5328330206378987,549,5.401160037315902,0.21105527638190955,0.2718168812589413,0.7585639211795745,0.2701351078248624,898,199,699,0.5065963060686016,6.112714066674526,0.20174369465931122,random,0,morgan,1.0,4.0
CYP1A2_IC50,measurement,random_fold0,weighted_tobit_anchor,0,8.0,0.85,gaussian,3712,928,5.401160037315902,0.6848081619030332,0.9492290012359805,0.6393535539681631,379,0.5063752276867031,0.8125,0.4971857410881801,549,5.401160037315902,0.25125628140703515,0.2474964234620887,0.7506236475654381,0.2580563231594144,898,199,699,0.48548812664907653,5.33325347968491,0.1945482471448611,random,0,morgan,1.0,8.0
CYP1A2_IC50,measurement,random_fold0,weighted_tobit_anchor,1,2.0,0.85,gaussian,3712,928,5.401160037315902,0.7169367945164935,0.9676395693531639,0.63209442750024,379,0.424408014571949,0.75,0.4146341463414634,549,5.401160037315902,0.34673366834170855,0.18311874105865522,0.7350737952998181,0.23299171385274592,898,199,699,0.44063324538258575,2.99123930663966,0.15989916672154847,random,0,morgan,1.0,2.0
CYP1A2_IC50,measurement,random_fold0,weighted_tobit_anchor,1,4.0,0.85,gaussian,3712,928,5.401160037315902,0.6990206911980261,0.9584789546147858,0.63225358116426,379,0.5391621129326047,0.6875,0.5347091932457786,549,5.401160037315902,0.20100502512562815,0.2732474964234621,0.7628737392254549,0.24724912364157248,898,199,699,0.42480211081794195,2.802114888267826,0.20630579115216477,random,0,morgan,1.0,4.0
CYP1A2_IC50,measurement,random_fold0,weighted_tobit_anchor,1,8.0,0.85,gaussian,3712,928,5.401160037315902,0.6948654920029171,0.9523953431426052,0.6307583743733358,379,0.5664845173041895,0.75,0.5609756097560976,549,5.401160037315902,0.19597989949748743,0.27753934191702434,0.7632403792927441,0.2576201508144216,898,199,699,0.38786279683377306,4.353509255694489,0.21258779203557632,random,0,morgan,1.0,8.0
CYP1A2_IC50,measurement,random_fold1,weighted_tobit_anchor,0,2.0,0.85,gaussian,3712,928,5.429810095090708,0.7058674953670343,0.9919836104348956,0.59501855810246,327,0.5557404326123128,0.9047619047619048,0.5431034482758621,601,5.429810095090708,0.23699421965317918,0.26229508196721313,0.7503553491898038,0.2530968208239627,905,173,732,0.39755351681957185,4.352853641643472,0.21213479453464373,random,1,morgan,1.0,2.0
CYP1A2_IC50,measurement,random_fold1,weighted_tobit_anchor,0,4.0,0.85,gaussian,3712,928,5.429810095090708,0.7052725643729919,1.0012874073237177,0.6014430309908028,327,0.5241264559068219,0.8095238095238095,0.5137931034482759,601,5.429810095090708,0.27167630057803466,0.24863387978142076,0.7398449098202722,0.23824618049676405,905,173,732,0.363914373088685,3.7668433809412534,0.20163449798588015,random,1,morgan,1.0,4.0
CYP1A2_IC50,measurement,random_fold1,weighted_tobit_anchor,0,8.0,0.85,gaussian,3712,928,5.429810095090708,0.6929096128336473,0.9909271030134585,0.5952189957532755,327,0.5507487520798668,0.7619047619047619,0.5431034482758621,601,5.429810095090708,0.24277456647398843,0.27595628415300544,0.7406345746865031,0.2501599625293695,905,173,732,0.44036697247706424,4.248088786338964,0.21167391321626333,random,1,morgan,1.0,8.0
CYP1A2_IC50,measurement,random_fold1,weighted_tobit_anchor,1,2.0,0.85,gaussian,3712,928,5.429810095090708,0.7135399402915443,1.003629119641748,0.5948848757993903,327,0.4875207986688852,0.8095238095238095,0.47586206896551725,601,5.429810095090708,0.26011560693641617,0.21174863387978143,0.7640678795919011,0.22723044166818857,905,173,732,0.3853211009174312,2.7512019205509466,0.18882858326985766,random,1,morgan,1.0,2.0
CYP1A2_IC50,measurement,random_fold1,weighted_tobit_anchor,1,4.0,0.85,gaussian,3712,928,5.429810095090708,0.716292778957524,1.0002170929540146,0.5978672438931614,327,0.47753743760399336,0.8571428571428571,0.46379310344827585,601,5.429810095090708,0.26011560693641617,0.2103825136612022,0.7647509397011908,0.22520949706005006,905,173,732,0.4434250764525994,3.5876077902393275,0.18545471458552082,random,1,morgan,1.0,4.0
