endpoint,granularity,split,treatment,seed,eps,tau,dist,n_train,n_test,threshold,acc_mae,acc_rmse,acc_spearman,acc_n_exact,viol_violation_rate,viol_right_violation_rate,viol_left_violation_rate,viol_n_censored,dec_threshold,dec_false_safe_rate,dec_false_liability_rate,dec_balanced_accuracy,dec_decision_regret,dec_n_resolvable,dec_n_positive,dec_n_negative,cov90,cov90_width,exceed_ece,split_kind,fold,feature_set,anchor_weight
hERG_IC50,measurement,random_fold3,satisficing,1,0.02,0.85,gaussian,13293,3323,5.300000202445418,0.47743148845566236,0.7115909866188695,0.701804077074436,2364,0.3284671532846715,0.23636363636363636,0.334070796460177,959,5.300000202445418,0.24977856510186006,0.14231678486997637,0.8039523250140819,0.18528237205489267,3244,1129,2115,0.4276649746192893,0.6221071185498929,0.1413122933914964,random,3,morgan,0.0
hERG_IC50,measurement,random_fold4,satisficing,0,0.02,0.85,gaussian,13293,3323,5.281913904065232,0.44354340391007707,0.6511762934708512,0.7333332127082242,2350,0.36382322713257964,0.23404255319148937,0.37041036717062636,973,5.281913904065232,0.2236734693877551,0.15620365793376173,0.8100614363392415,0.18701292776408132,3248,1225,2023,0.4327659574468085,0.6021941464667445,0.13735421523904584,random,4,morgan,0.0
hERG_IC50,measurement,random_fold4,satisficing,1,0.02,0.85,gaussian,13293,3323,5.281913904065232,0.45180265037240636,0.6695554123048232,0.7383678689245285,2350,0.2805755395683453,0.23404255319148937,0.28293736501079914,973,5.281913904065232,0.28,0.10084033613445378,0.8095798319327732,0.17811112011396274,3248,1225,2023,0.44340425531914895,0.6306308778894144,0.12305878557813255,random,4,morgan,0.0
hERG_Ki,measurement,random_fold0,satisficing,0,0.02,0.85,gaussian,2186,547,5.450018872843044,0.4345316707732242,0.6409832035870047,0.7612572025936796,349,0.17676767676767677,0.2857142857142857,0.16847826086956522,198,5.450018872843044,0.18235294117647058,0.07449856733524356,0.8715742457441429,0.11800779832739672,519,170,349,0.46131805157593125,0.4697895217930896,0.0936734094347382,random,0,morgan,0.0
hERG_Ki,measurement,random_fold0,satisficing,1,0.02,0.85,gaussian,2186,547,5.450018872843044,0.43137799230263124,0.63015795795808,0.7706427792382732,349,0.19696969696969696,0.35714285714285715,0.18478260869565216,198,5.450018872843044,0.18235294117647058,0.07736389684813753,0.870141580987696,0.11906879884531116,519,170,349,0.3839541547277937,0.38676116820096273,0.09817503680063078,random,0,morgan,0.0
hERG_Ki,measurement,random_fold1,satisficing,0,0.02,0.85,gaussian,2186,547,5.463008295879135,0.5026367203378103,0.7589802016399957,0.7282283782307349,371,0.16477272727272727,0.2,0.16374269005847952,176,5.463008295879135,0.30857142857142855,0.042492917847025496,0.824467826790773,0.14016923540478968,528,175,353,0.3881401617250674,0.45041264221505056,0.12169639032413895,random,1,morgan,0.0
hERG_Ki,measurement,random_fold1,satisficing,1,0.02,0.85,gaussian,2186,547,5.463008295879135,0.5483225290658577,0.7895531179395333,0.744278334230547,371,0.16477272727272727,0.2,0.16374269005847952,176,5.463008295879135,0.32,0.04815864022662889,0.8159206798866856,0.14507648257128694,528,175,353,0.38274932614555257,0.575938895142732,0.11921800633189839,random,1,morgan,0.0
hERG_Ki,measurement,random_fold2,satisficing,0,0.02,0.85,gaussian,2186,547,5.460832452985943,0.41251646884112564,0.6224977822545289,0.788037741357271,385,0.2962962962962963,0.11764705882352941,0.31724137931034485,162,5.460832452985943,0.20218579234972678,0.16417910447761194,0.8168175515863306,0.1716820897021567,518,183,335,0.4701298701298701,0.46920853368570503,0.1483765065809981,random,2,morgan,0.0
hERG_Ki,measurement,random_fold2,satisficing,1,0.02,0.85,gaussian,2186,547,5.460832452985943,0.40715952877959705,0.6055304447875534,0.7975758967678657,385,0.24691358024691357,0.11764705882352941,0.2620689655172414,162,5.460832452985943,0.20765027322404372,0.14328358208955225,0.8245330723432021,0.166843564456221,518,183,335,0.32727272727272727,0.3411173257977763,0.156680832650152,random,2,morgan,0.0
hERG_Ki,measurement,random_fold3,satisficing,0,0.02,0.85,gaussian,2187,546,5.422514279227764,0.4068168849519446,0.5652362787969374,0.7769540556497289,349,0.27411167512690354,0.05555555555555555,0.29608938547486036,197,5.422514279227764,0.25405405405405407,0.1299093655589124,0.8080182901935168,0.18073415904569706,516,185,331,0.4269340974212034,0.4583842753572684,0.14567210284847715,random,3,morgan,0.0
hERG_Ki,measurement,random_fold3,satisficing,1,0.02,0.85,gaussian,2187,546,5.422514279227764,0.4223788821823588,0.5590623820883462,0.7587894338770113,349,0.38578680203045684,0.05555555555555555,0.41899441340782123,197,5.422514279227764,0.2594594594594595,0.1419939577039275,0.7992732914183065,0.18599872063087966,516,185,331,0.3954154727793696,0.5203045258237836,0.13945165897829687,random,3,morgan,0.0
hERG_Ki,measurement,random_fold4,satisficing,0,0.02,0.85,gaussian,2187,546,5.419531455897478,0.45518233870310226,0.6477002890942061,0.7816147142498614,357,0.2222222222222222,0.15384615384615385,0.22727272727272727,189,5.419531455897478,0.1836734693877551,0.11280487804878049,0.8517608262817322,0.14406280611409517,524,196,328,0.37254901960784315,0.37592131261697787,0.1269244824867985,random,4,morgan,0.0
hERG_Ki,measurement,random_fold4,satisficing,1,0.02,0.85,gaussian,2187,546,5.419531455897478,0.4957234824083697,0.6765408979978217,0.7976851351200615,357,0.14814814814814814,0.46153846153846156,0.125,189,5.419531455897478,0.2193877551020408,0.09146341463414634,0.8445744151319065,0.1441228743526853,524,196,328,0.40336134453781514,0.5557073451645879,0.11212027241404784,random,4,morgan,0.0
