endpoint,backbone,split,seed,treatment,eps,mae,rmse,spearman,violation
hERG_Ki_B,dmpnn,scaffold,0,exact_only,1.0,0.6402197570625747,0.8554320637418555,0.617575303920517,0.9518072289156626
hERG_Ki_B,dmpnn,scaffold,0,tobit,0.0,1.8894474278984987,2.180691275510823,-0.030529229917955394,0.24096385542168675
hERG_Ki_B,dmpnn,scaffold,0,satisficing,0.02,0.6913766837559374,0.9117219675189133,0.45184174246890624,0.8795180722891566
hERG_Ki_B,dmpnn,scaffold,0,satisficing,0.1,0.6725087437647727,0.8831714305707452,0.500431831168373,0.891566265060241
hERG_Ki_B,dmpnn,random,0,exact_only,1.0,0.5735852886405385,0.7655645653445923,0.6100806012937002,0.8317757009345794
hERG_Ki_B,dmpnn,random,0,tobit,0.0,2.001364066457314,2.2930314164853014,-0.12727427778410544,0.32710280373831774
hERG_Ki_B,dmpnn,random,0,satisficing,0.02,0.7008710149961652,0.9413739538119495,0.3469768712196139,0.7570093457943925
hERG_Ki_B,dmpnn,random,0,satisficing,0.1,0.6755133698437636,0.9041363279530056,0.4235380257306006,0.8130841121495327
