endpoint,split,fold,seed,raw_cov,raw_width,raw_interval_score,conformal_cov,conformal_width,conformal_interval_score,mondrian_cov,mondrian_width,n_test_exact
CYP1A2:IC50,random,0,0,0.2559366754617414,1.266181490347024,13.436986713597523,0.8812664907651715,11.65601849735144,13.144412947177681,0.8812664907651715,11.65601849735144,379
CYP1A2:IC50,random,0,1,0.32189973614775724,0.8628108287180628,11.494446806531714,0.8918205804749341,5.7380828455276,6.786339869780378,0.8918205804749341,5.7380828455276,379
CYP1A2:IC50,random,1,0,0.25382262996941896,0.6833584086101757,12.879718229037934,0.9021406727828746,6.558374086172943,7.666669835196619,0.9021406727828746,6.558374086172943,327
CYP1A2:IC50,random,1,1,0.345565749235474,0.9219902831177494,11.518380393975596,0.9143730886850153,5.58561431827306,6.69176969011457,0.9143730886850153,5.58561431827306,327
CYP1A2:IC50,random,2,0,0.2607361963190184,1.0941152304178772,12.762977007949122,0.8865030674846626,7.35989052940593,8.340846809514366,0.8865030674846626,7.35989052940593,326
CYP1A2:IC50,random,2,1,0.1687116564417178,0.8987927888235974,14.591248241407346,0.911042944785276,11.568556741789282,12.532767585292268,0.911042944785276,11.568556741789282,326
CYP1A2:IC50,random,3,0,0.18256130790190736,0.44638880334761594,14.769485628796167,0.8828337874659401,5.032883057502656,6.256758231202002,0.8828337874659401,5.032883057502656,367
CYP1A2:IC50,random,3,1,0.16621253405994552,0.5014544246045234,15.171926585975198,0.9019073569482289,5.4351992633143045,6.817917090945356,0.9019073569482289,5.4351992633143045,367
CYP1A2:IC50,random,4,0,0.31212121212121213,0.8020902409359031,11.969825557863041,0.9333333333333333,5.854320190450787,6.712560623833769,0.9333333333333333,5.854320190450787,330
CYP1A2:IC50,random,4,1,0.22727272727272727,0.6761984703255413,14.499905823035943,0.906060606060606,8.065456394476726,9.415216030916335,0.906060606060606,8.065456394476726,330
CYP1A2:IC50,scaffold,0,0,0.15,0.6774259277442538,15.46590245422593,0.8676470588235294,6.143900994890786,8.03198416493607,0.8676470588235294,6.143900994890786,340
CYP1A2:IC50,scaffold,0,1,0.24411764705882352,0.8515003329467131,15.838388907419674,0.8823529411764706,6.625544127945274,8.355968311295964,0.8823529411764706,6.625544127945274,340
CYP1A2:IC50,scaffold,1,0,0.1935483870967742,0.722820993118291,15.967354751466551,0.8548387096774194,5.204702816742819,6.845417475799206,0.8548387096774194,5.204702816742819,372
CYP1A2:IC50,scaffold,1,1,0.15591397849462366,0.7317144528106059,15.258068021571333,0.9435483870967742,10.175308920450782,10.627351162665677,0.9435483870967742,10.175308920450782,372
CYP1A2:IC50,scaffold,2,0,0.152,0.5523617752113417,14.499251828869157,0.944,7.227307597344132,7.786016994595638,0.944,7.227307597344132,375
CYP1A2:IC50,scaffold,2,1,0.17333333333333334,0.940628025021371,14.27039124598222,0.8746666666666667,7.107958265383936,8.748368717838327,0.8746666666666667,7.107958265383936,375
CYP1A2:IC50,scaffold,3,0,0.16109422492401215,0.7086391689074184,14.174331825910295,0.8905775075987842,5.619275506141991,6.691496375300103,0.8905775075987842,5.619275506141991,329
CYP1A2:IC50,scaffold,3,1,0.2917933130699088,1.9858163592596274,14.088911959126055,0.8844984802431611,10.835093943550286,12.341455208692246,0.8844984802431611,10.835093943550286,329
CYP1A2:IC50,scaffold,4,0,0.1757188498402556,0.8691040570453157,14.295101984876043,0.8498402555910544,9.830747666498459,11.292449658115446,0.8498402555910544,9.830747666498459,313
CYP1A2:IC50,scaffold,4,1,0.16613418530351437,1.1057804184092739,14.474444329585793,0.8945686900958466,12.2424147369895,13.475073021290264,0.8945686900958466,12.2424147369895,313
CYP1A2:IC50,assay,0,0,0.19788918205804748,0.5561858549950336,16.997087441045764,0.8601583113456465,4.6818265145651266,6.095913558598882,0.8601583113456465,4.6818265145651266,379
CYP1A2:IC50,assay,0,1,0.20844327176781002,0.6147155543323501,18.56066062823478,0.8891820580474934,6.027145838851912,7.149801805274914,0.8891820580474934,6.027145838851912,379
CYP1A2:IC50,assay,1,0,0.21153846153846154,0.633345421013442,14.032827896193263,0.8846153846153846,4.415813503509539,5.169871186130862,0.8846153846153846,4.415813503509539,312
CYP1A2:IC50,assay,1,1,0.1955128205128205,0.6288584779282156,16.573779107292957,0.8461538461538461,4.272168398740387,5.4295373085653225,0.8461538461538461,4.272168398740387,312
CYP1A2:IC50,assay,2,0,0.18157894736842106,0.5048427011085745,17.216346843980283,0.7921052631578948,4.202186484390542,6.850686796071011,0.7921052631578948,4.202186484390542,380
CYP1A2:IC50,assay,2,1,0.23684210526315788,0.5316579793132111,15.856087137932493,0.8842105263157894,4.8155944730274625,6.160001371762846,0.8842105263157894,4.8155944730274625,380
CYP1A2:IC50,assay,3,0,0.10028653295128939,0.5296278461403362,25.9953348959362,0.7048710601719198,5.12580270081644,9.89838741576551,0.7048710601719198,5.12580270081644,349
CYP1A2:IC50,assay,3,1,0.1346704871060172,0.6151321509482054,24.55540948064637,0.7106017191977078,4.527834528198915,8.992748394255425,0.7106017191977078,4.527834528198915,349
CYP1A2:IC50,assay,4,0,0.18122977346278318,0.6766092500863227,21.759025829278414,0.8381877022653722,5.089466250553271,6.6401579061757925,0.8381877022653722,5.089466250553271,309
CYP1A2:IC50,assay,4,1,0.15857605177993528,0.5803178066676461,22.351393975924086,0.9061488673139159,6.25152980211577,6.9746707018299645,0.9061488673139159,6.25152980211577,309
