endpoint,split,fold,seed,raw_cov,raw_width,raw_interval_score,conformal_cov,conformal_width,conformal_interval_score,mondrian_cov,mondrian_width,n_test_exact
hERG:IC50,random,0,0,0.41757779646761983,0.5721612835622009,6.138607550230083,0.8906644238856182,2.5420838678752196,3.5530370731959553,0.8906644238856182,2.5420838678752196,2378
hERG:IC50,random,0,1,0.447434819175778,0.6964441820465652,6.035828182674527,0.8793103448275862,2.6199492723123754,3.678720787647596,0.8793103448275862,2.6199492723123754,2378
hERG:IC50,random,1,0,0.444493006993007,0.7418454059073856,5.900837354440948,0.9003496503496503,3.4454769718574716,4.324178389239572,0.9003496503496503,3.4454769718574716,2288
hERG:IC50,random,1,1,0.3479020979020979,0.4739369915393905,6.301077101597771,0.8924825174825175,3.0513272799209936,3.937786051272091,0.8924825174825175,3.0513272799209936,2288
hERG:IC50,random,2,0,0.3523605150214592,0.541334309514236,6.7314459995930305,0.8969957081545065,3.3415068142702418,4.270869875797267,0.8969957081545065,3.3415068142702418,2330
hERG:IC50,random,2,1,0.40643776824034333,0.5717013075856051,5.993531977822099,0.903862660944206,2.9230241256991554,3.7735250119943906,0.903862660944206,2.9230241256991554,2330
hERG:IC50,random,3,0,0.3811336717428088,0.5180402438109387,6.688629601738442,0.887901861252115,3.045211465429497,4.0187457993498,0.887901861252115,3.045211465429497,2364
hERG:IC50,random,3,1,0.38747884940778343,0.618738139498891,6.077271990164666,0.893824027072758,2.6567474518710275,3.669917549886619,0.893824027072758,2.6567474518710275,2364
hERG:IC50,random,4,0,0.36127659574468085,0.5565457598153121,6.354034081996439,0.916595744680851,3.0135876296740793,3.741871341869063,0.916595744680851,3.0135876296740793,2350
hERG:IC50,random,4,1,0.4114893617021277,0.5930139257277569,5.724010506263632,0.9,2.6467520145181322,3.44445359203064,0.9,2.6467520145181322,2350
hERG:IC50,scaffold,0,0,0.3945923109421208,0.7326172030106609,6.656965615338244,0.8610054921841994,2.685553542915273,4.070410893798249,0.8610054921841994,2.685553542915273,2367
hERG:IC50,scaffold,0,1,0.3561470215462611,0.6044472665631856,6.988398345049008,0.8550908322771441,2.4977074740644505,3.92959601324535,0.8550908322771441,2.4977074740644505,2367
hERG:IC50,scaffold,1,0,0.24787414965986396,0.4846041496193346,8.337170790620762,0.85671768707483,2.768779975796857,4.2550828065700195,0.85671768707483,2.768779975796857,2352
hERG:IC50,scaffold,1,1,0.26913265306122447,0.4415703788316461,7.820670296443931,0.8562925170068028,2.485301769685573,3.873905857128746,0.8562925170068028,2.485301769685573,2352
hERG:IC50,scaffold,2,0,0.30844012372956253,0.6165133057501101,7.357251025309758,0.862129916040654,3.10405494131986,4.192032610413861,0.862129916040654,3.10405494131986,2263
hERG:IC50,scaffold,2,1,0.31595227574016793,0.5758913271052231,7.21037371271354,0.8678745028722934,2.747288071216972,3.9446916048279577,0.8678745028722934,2.747288071216972,2263
hERG:IC50,scaffold,3,0,0.27265135699373694,0.4692866147279349,8.074426415198422,0.8580375782881002,2.7844159577604497,4.028304425258441,0.8580375782881002,2.7844159577604497,2395
hERG:IC50,scaffold,3,1,0.2455114822546973,0.4149030683802399,7.82169539474152,0.8538622129436325,2.733362294526152,4.123794919537153,0.8538622129436325,2.733362294526152,2395
hERG:IC50,scaffold,4,0,0.2546078011144449,0.389033652750368,7.5664962434831216,0.8761251607372482,2.6324809898224184,3.6688182093672075,0.8761251607372482,2.6324809898224184,2333
hERG:IC50,scaffold,4,1,0.2966138019717102,0.46340790464028786,7.107176223030818,0.8821260180025718,2.471534053074242,3.4664182602172064,0.8821260180025718,2.471534053074242,2333
hERG:IC50,assay,0,0,0.2682808716707022,0.5394402014592383,12.447717814368236,0.7443099273607748,2.578423673910233,7.065967462677403,0.7443099273607748,2.578423673910233,2065
hERG:IC50,assay,0,1,0.27506053268765135,0.5347794072517457,12.287812758260767,0.749636803874092,2.4053109769003242,7.052390575707477,0.749636803874092,2.4053109769003242,2065
hERG:IC50,assay,1,0,0.22915873620098973,0.4268346074749939,9.850361838092171,0.7689379520365436,2.144858411152362,5.168260105765089,0.7689379520365436,2.144858411152362,2627
hERG:IC50,assay,1,1,0.23524933384088315,0.3715208723085522,10.481338558991203,0.7559954320517701,2.2926188036220143,5.315198001979899,0.7559954320517701,2.2926188036220143,2627
hERG:IC50,assay,2,0,0.31794871794871793,0.5457903045469374,9.642857228406628,0.7911421911421911,2.5687703525052306,5.5159807066058875,0.7911421911421911,2.5687703525052306,2145
hERG:IC50,assay,2,1,0.358974358974359,0.538583098081504,10.999134587236416,0.764102564102564,2.466561013864498,6.5618975182543595,0.764102564102564,2.466561013864498,2145
hERG:IC50,assay,3,0,0.31507968941561093,0.5040067035771324,11.258818787023975,0.7404985696771557,2.4805642753064174,6.293316582945072,0.7404985696771557,2.4805642753064174,2447
hERG:IC50,assay,3,1,0.276665304454434,0.41451639586083183,12.159235394086053,0.7580711074785451,2.7841363374941968,6.408291950425002,0.7580711074785451,2.7841363374941968,2447
hERG:IC50,assay,4,0,0.2786479802143446,0.4156172115127142,10.087474963859792,0.8021434460016488,2.986379800054459,5.1852353377084714,0.8021434460016488,2.986379800054459,2426
hERG:IC50,assay,4,1,0.4010717230008244,0.8171318441217498,8.8325933901319,0.7922506183017313,2.789613966341556,5.090102503286674,0.7922506183017313,2.789613966341556,2426
